dim1,dim2,timestamp
6.130997,-2.2936907,2024-01-12 17:15:00
6.092271,-2.0016599,2024-01-12 17:30:00
7.212781,-3.9742386,2024-01-12 17:45:00
7.3526163,-3.7682714,2024-01-12 18:00:00
8.991046,-4.9458222,2024-01-12 18:15:00
7.8076696,-4.7002606,2024-01-12 18:30:00
7.3418097,-4.9452477,2024-01-12 18:45:00
7.7113276,-4.663975,2024-01-12 19:00:00
8.640168,-4.116852,2024-01-12 19:15:00
8.081019,-3.8461742,2024-01-12 19:30:00
7.9988384,-3.8799665,2024-01-12 19:45:00
8.840733,-4.501934,2024-01-12 20:00:00
8.015301,-5.455328,2024-01-12 20:15:00
8.16817,-3.8391893,2024-01-12 20:30:00
9.137822,-4.3336325,2024-01-12 20:45:00
8.24657,-5.093,2024-01-12 21:00:00
8.521979,-5.3695235,2024-01-12 21:15:00
9.329598,-5.5204387,2024-01-12 21:30:00
8.768011,-4.8724594,2024-01-12 21:45:00
8.751018,-5.7625284,2024-01-12 22:00:00
9.009558,-5.8371544,2024-01-12 22:15:00
8.110144,-4.271139,2024-01-12 22:30:00
9.460121,-7.384509,2024-01-12 22:45:00
9.506234,-7.4238806,2024-01-12 23:00:00
9.509242,-7.408259,2024-01-12 23:15:00
9.49096,-7.4375134,2024-01-12 23:30:00
9.423109,-7.2775707,2024-01-12 23:45:00
9.421919,-7.374176,2024-01-13 00:00:00
9.473473,-7.39931,2024-01-13 00:15:00
9.472997,-7.4702363,2024-01-13 00:30:00
9.451538,-7.4214773,2024-01-13 00:45:00
9.505524,-7.453106,2024-01-13 01:00:00
9.592046,-7.5386477,2024-01-13 01:15:00
9.501816,-7.4729705,2024-01-13 01:30:00
9.522086,-7.4954205,2024-01-13 01:45:00
9.463594,-7.437625,2024-01-13 02:00:00
9.197324,-2.3744626,2024-01-13 02:15:00
9.094128,-2.309392,2024-01-13 02:30:00
9.448106,-1.2822181,2024-01-13 02:45:00
9.519883,-3.7774806,2024-01-13 03:00:00
9.149493,-0.9782907,2024-01-13 03:15:00
8.443581,-0.19170727,2024-01-13 03:30:00
9.056213,-0.5349816,2024-01-13 03:45:00
8.950901,-0.89939004,2024-01-13 04:00:00
9.006396,-0.49333653,2024-01-13 04:15:00
8.861766,-0.7004024,2024-01-13 04:30:00
9.129527,-0.68101984,2024-01-13 04:45:00
8.178841,1.2057592,2024-01-13 05:00:00
8.085114,0.6516621,2024-01-13 05:15:00
8.729679,0.023429297,2024-01-13 05:30:00
8.857495,-1.6474226,2024-01-13 05:45:00
8.354763,0.38479903,2024-01-13 06:00:00
6.975832,1.1464275,2024-01-13 06:15:00
7.646163,0.7460642,2024-01-13 06:30:00
6.5276217,0.43615592,2024-01-13 06:45:00
6.907136,0.4203718,2024-01-13 07:00:00
6.5312223,0.2853767,2024-01-13 07:15:00
7.1554832,0.48621964,2024-01-13 07:30:00
6.2532306,0.90913236,2024-01-13 07:45:00
6.072159,0.88727593,2024-01-13 08:00:00
6.5848737,-0.07928673,2024-01-13 08:15:00
5.917731,-0.34149435,2024-01-13 08:30:00
5.524848,1.1722349,2024-01-13 08:45:00
5.148363,0.7691825,2024-01-13 09:00:00
5.6440606,0.9410258,2024-01-13 09:15:00
5.1120696,1.1976213,2024-01-13 09:30:00
5.2137346,1.5738441,2024-01-13 09:45:00
5.0633526,1.4857177,2024-01-13 10:00:00
5.3466306,0.5492413,2024-01-13 10:15:00
5.47471,1.627093,2024-01-13 10:30:00
4.766296,0.8838563,2024-01-13 10:45:00
4.4372725,0.74868995,2024-01-13 11:00:00
4.8353553,0.44261813,2024-01-13 11:15:00
4.3987803,1.162657,2024-01-13 11:30:00
4.878875,0.22310436,2024-01-13 11:45:00
5.66924,-1.041324,2024-01-13 12:00:00
4.972498,-0.4615223,2024-01-13 12:15:00
4.861768,-0.13390672,2024-01-13 12:30:00
4.759551,-1.0626314,2024-01-13 12:45:00
4.8940725,-0.066862665,2024-01-13 13:00:00
4.7590117,-1.4687228,2024-01-13 13:15:00
4.665045,-0.9628567,2024-01-13 13:30:00
4.709329,-1.0913073,2024-01-13 13:45:00
4.4070525,-0.53428066,2024-01-13 14:00:00
4.918159,-0.90108824,2024-01-13 14:15:00
5.0270815,-0.82634693,2024-01-13 14:30:00
5.2449927,-1.8218092,2024-01-13 14:45:00
5.2365375,-1.7066733,2024-01-13 15:00:00
5.296327,-2.122613,2024-01-13 15:15:00
5.640981,-3.2287593,2024-01-13 15:30:00
5.939114,-3.4041734,2024-01-13 15:45:00
6.50592,-3.897025,2024-01-13 16:00:00
7.3847523,-4.308376,2024-01-13 16:15:00
6.5271854,-3.476715,2024-01-13 16:30:00
5.7571554,-3.3590114,2024-01-13 16:45:00
5.871163,-3.4405832,2024-01-13 17:00:00
5.96943,-3.4280694,2024-01-13 17:15:00
7.0829043,-3.522981,2024-01-13 17:30:00
7.512653,-3.9938192,2024-01-13 17:45:00
9.360178,-4.5643177,2024-01-13 18:00:00
6.865964,-3.8149223,2024-01-13 18:15:00
6.868356,-3.6218848,2024-01-13 18:30:00
8.682569,-4.4331045,2024-01-13 18:45:00
7.7977657,-4.5355687,2024-01-13 19:00:00
7.612768,-4.905367,2024-01-13 19:15:00
9.320006,-4.1834574,2024-01-13 19:30:00
9.088494,-4.4298854,2024-01-13 19:45:00
8.855164,-4.7010474,2024-01-13 20:00:00
8.494895,-4.484675,2024-01-13 20:15:00
8.819155,-4.6120973,2024-01-13 20:30:00
8.606076,-4.4542108,2024-01-13 20:45:00
9.494733,-4.9422693,2024-01-13 21:00:00
8.047035,-4.4089165,2024-01-13 21:15:00
8.888576,-4.9735026,2024-01-13 21:30:00
9.36624,-5.6003957,2024-01-13 21:45:00
8.709971,-5.637145,2024-01-13 22:00:00
9.171817,-5.479408,2024-01-13 22:15:00
8.987123,-5.609987,2024-01-13 22:30:00
9.433015,-4.8216805,2024-01-13 22:45:00
8.448208,-5.2766833,2024-01-13 23:00:00
8.138406,-5.185353,2024-01-13 23:15:00
8.8171835,-3.8888724,2024-01-13 23:30:00
9.482108,-5.0047607,2024-01-13 23:45:00
8.921407,-3.302773,2024-01-14 00:00:00
9.155901,-3.1973705,2024-01-14 00:15:00
9.327358,-2.8383577,2024-01-14 00:30:00
9.578327,-2.5423603,2024-01-14 00:45:00
9.522912,-3.1780367,2024-01-14 01:00:00
9.707028,-2.7432559,2024-01-14 01:15:00
9.142693,-3.064722,2024-01-14 01:30:00
8.760028,-3.1367073,2024-01-14 01:45:00
9.595643,-2.8458283,2024-01-14 02:00:00
9.1091385,-2.2741156,2024-01-14 02:15:00
9.328468,-1.8216913,2024-01-14 02:30:00
9.145317,-1.6253932,2024-01-14 02:45:00
9.0703335,-1.7614945,2024-01-14 03:00:00
9.655316,-2.2553377,2024-01-14 03:15:00
9.106467,-0.56140596,2024-01-14 03:30:00
9.489708,-1.9516786,2024-01-14 03:45:00
8.554657,-0.43295532,2024-01-14 04:00:00
9.037814,-0.36381,2024-01-14 04:15:00
8.650606,-1.1010311,2024-01-14 04:30:00
8.12892,1.3343067,2024-01-14 04:45:00
8.188045,1.0594234,2024-01-14 05:00:00
8.041729,0.42420495,2024-01-14 05:15:00
8.134708,1.230024,2024-01-14 05:30:00
8.0851555,1.1850144,2024-01-14 05:45:00
7.354886,0.6361858,2024-01-14 06:00:00
7.9523606,0.6970673,2024-01-14 06:15:00
7.2310066,0.22530411,2024-01-14 06:30:00
7.1146884,0.15500595,2024-01-14 06:45:00
6.7875223,1.3367625,2024-01-14 07:00:00
6.802633,1.5065879,2024-01-14 07:15:00
6.4341536,0.6266201,2024-01-14 07:30:00
5.926404,0.95639265,2024-01-14 07:45:00
6.6232467,1.5045272,2024-01-14 08:00:00
5.9803066,0.7529326,2024-01-14 08:15:00
4.541644,0.7150812,2024-01-14 08:30:00
6.28314,1.5036297,2024-01-14 08:45:00
5.329682,0.6601461,2024-01-14 09:00:00
4.3985233,0.49957082,2024-01-14 09:15:00
6.2183657,1.7175962,2024-01-14 09:30:00
5.0753174,0.83406967,2024-01-14 09:45:00
4.3009143,1.2111415,2024-01-14 10:00:00
5.100876,1.0472033,2024-01-14 10:15:00
5.1003356,1.2031991,2024-01-14 10:30:00
4.830491,0.964344,2024-01-14 10:45:00
4.447643,0.9093319,2024-01-14 11:00:00
4.7799196,-0.187319,2024-01-14 11:15:00
4.2118087,0.5734365,2024-01-14 11:30:00
5.0671363,1.2359483,2024-01-14 11:45:00
5.076201,0.1648772,2024-01-14 12:00:00
4.372748,0.0955586,2024-01-14 12:15:00
4.5327806,-1.347375,2024-01-14 12:30:00
4.4386773,-1.348669,2024-01-14 12:45:00
4.712428,-1.0540576,2024-01-14 13:00:00
5.583256,-1.2024413,2024-01-14 13:15:00
4.7950273,-0.78949404,2024-01-14 13:30:00
5.2928987,-0.6140837,2024-01-14 13:45:00
4.6017733,-1.5462695,2024-01-14 14:00:00
5.3927903,-2.0874028,2024-01-14 14:15:00
4.4466143,-1.4570388,2024-01-14 14:30:00
4.9861083,-0.49184257,2024-01-14 14:45:00
4.9521413,-2.1516187,2024-01-14 15:00:00
5.9920254,-2.9011986,2024-01-14 15:15:00
5.781157,-3.6237578,2024-01-14 15:30:00
5.8569174,-2.8328826,2024-01-14 15:45:00
5.381833,-3.083294,2024-01-14 16:00:00
5.883825,-2.6180015,2024-01-14 16:15:00
6.651373,-3.404952,2024-01-14 16:30:00
5.9266515,-1.3470215,2024-01-14 16:45:00
7.031639,-3.8371923,2024-01-14 17:00:00
6.5996184,-4.1662583,2024-01-14 17:15:00
7.1693244,-3.90492,2024-01-14 17:30:00
6.2588534,-2.8024778,2024-01-14 17:45:00
8.1704645,-3.744522,2024-01-14 18:00:00
7.8799653,-4.578418,2024-01-14 18:15:00
7.509335,-4.626682,2024-01-14 18:30:00
8.034592,-4.905082,2024-01-14 18:45:00
7.237714,-4.544449,2024-01-14 19:00:00
9.407579,-3.134136,2024-01-14 19:15:00
7.249595,-3.8129685,2024-01-14 19:30:00
8.409634,-4.924195,2024-01-14 19:45:00
8.793493,-4.22906,2024-01-14 20:00:00
8.746473,-4.239921,2024-01-14 20:15:00
8.65818,-5.262753,2024-01-14 20:30:00
9.463991,-5.4520636,2024-01-14 20:45:00
9.515126,-5.3152075,2024-01-14 21:00:00
9.007417,-5.8771625,2024-01-14 21:15:00
9.056307,-5.4243135,2024-01-14 21:30:00
9.150201,-5.825086,2024-01-14 21:45:00
9.352647,-5.499676,2024-01-14 22:00:00
9.395899,-5.852265,2024-01-14 22:15:00
8.968535,-5.623183,2024-01-14 22:30:00
8.555196,-5.4813733,2024-01-14 22:45:00
9.246329,-5.642897,2024-01-14 23:00:00
8.413548,-4.4520426,2024-01-14 23:15:00
9.191918,-5.002789,2024-01-14 23:30:00
8.186935,-5.613434,2024-01-14 23:45:00
